12.20000	1.56596	6.17905	-1.21829	0.88173	-1.03812
12.30000	1.59265	6.09539	-1.31249	0.87062	-0.41853
12.40000	1.61526	6.00988	-1.31344	0.88571	-0.00000
12.50000	1.63780	5.92423	-1.31344	0.88575	-0.00000
12.60000	1.66035	5.83857	-1.31344	0.88579	-0.00000
12.70000	1.68219	5.75287	-1.35599	0.87887	-0.93896
12.80000	1.69670	5.66556	-1.46008	0.88284	-1.04610
12.90000	1.70203	5.57786	-1.56325	0.88094	-1.03898
13.00000	1.69812	5.48944	-1.66879	0.88580	-1.05776
13.10000	1.68554	5.40177	-1.74462	0.88578	-0.00000
13.20000	1.67022	5.31453	-1.74462	0.88578	0.00000
13.30000	1.65490	5.22729	-1.74462	0.88578	0.00000
13.40000	1.64230	5.14002	-1.66457	0.87699	0.97482
13.50000	1.63829	5.05249	-1.56330	0.88570	1.04556
13.60000	1.64212	4.96350	-1.51216	0.88537	-0.00000
13.70000	1.64731	4.87511	-1.51216	0.88538	-0.00000
13.80000	1.65250	4.78673	-1.51216	0.88536	0.00000
13.90000	1.65769	4.69834	-1.51215	0.88578	0.00000
14.00000	1.66288	4.60991	-1.51215	0.88578	0.00000
14.10000	1.66807	4.52149	-1.51215	0.88578	0.00000
14.20000	1.67326	4.43306	-1.51215	0.88578	0.00000
14.30000	1.67845	4.34464	-1.51215	0.88578	0.00000
14.40000	1.68364	4.25621	-1.51215	0.88578	0.00000
14.50000	1.68884	4.16779	-1.51215	0.88578	0.00000
14.60000	1.69403	4.07936	-1.51215	0.88578	0.00000
14.70000	1.69922	3.99093	-1.51215	0.88578	0.00000
14.80000	1.70441	3.90251	-1.51215	0.88578	0.00000
14.90000	1.70960	3.81408	-1.51215	0.88578	0.00000
15.00000	1.71479	3.72566	-1.51215	0.88578	0.00000
15.10000	1.71999	3.63723	-1.51215	0.88578	0.00000
15.20000	1.72518	3.54881	-1.51215	0.88578	0.00000
15.30000	1.73037	3.46038	-1.51215	0.88578	0.00000
15.40000	1.73556	3.37195	-1.51215	0.88578	0.00000
15.50000	1.74075	3.28353	-1.51215	0.88578	0.00000
15.60000	1.74595	3.19510	-1.51215	0.88578	0.00000
15.70000	1.75114	3.10668	-1.51215	0.88578	0.00000
15.80000	1.75633	3.01825	-1.51215	0.88578	0.00000
15.90000	1.76152	2.92983	-1.51215	0.88578	0.00000
16.00000	1.76671	2.84140	-1.51215	0.88578	0.00000
16.10000	1.77190	2.75297	-1.51215	0.88578	0.00000
16.20000	1.77710	2.66455	-1.51215	0.88578	0.00000
16.30000	1.78229	2.57612	-1.51215	0.88578	0.00000
16.40000	1.78748	2.48770	-1.51215	0.88578	0.00000
16.50000	1.79267	2.39927	-1.51215	0.88578	0.00000
16.60000	1.79786	2.31084	-1.51215	0.88578	0.00000
16.70000	1.80305	2.22242	-1.51215	0.88578	0.00000
16.80000	1.80825	2.13399	-1.51215	0.88578	0.00000
16.90000	1.81344	2.04557	-1.51215	0.88578	0.00000
17.00000	1.81863	1.95714	-1.51215	0.88578	0.00000
17.10000	1.82382	1.86872	-1.51215	0.88578	0.00000
17.20000	1.82901	1.78029	-1.51215	0.88578	0.00000
17.30000	1.83421	1.69186	-1.51215	0.88578	0.00000
17.40000	1.83940	1.60344	-1.51215	0.88578	0.00000
17.50000	1.84459	1.51501	-1.51215	0.88578	0.00000
17.60000	1.84978	1.42659	-1.51215	0.88578	0.00000
17.70000	1.85497	1.33816	-1.51215	0.88578	0.00000
17.80000	1.86016	1.24974	-1.51215	0.88578	0.00000
17.90000	1.86536	1.16131	-1.51215	0.88578	0.00000
18.00000	1.87055	1.07288	-1.51215	0.88578	0.00000
18.10000	1.87574	0.98446	-1.51215	0.88578	0.00000
18.20000	1.88093	0.89603	-1.51215	0.88578	0.00000
18.30000	1.88612	0.80761	-1.51215	0.88578	0.00000
18.40000	1.89131	0.71918	-1.51215	0.88578	0.00000
18.50000	1.89651	0.63076	-1.51215	0.88578	0.00000
18.60000	1.90170	0.54233	-1.51215	0.88578	0.00000
18.70000	1.90689	0.45390	-1.51215	0.88578	0.00000
18.80000	1.91208	0.36548	-1.51215	0.88578	0.00000
18.90000	1.91727	0.27705	-1.51215	0.88578	0.00000
19.00000	1.92181	0.18862	-1.54968	0.88487	-0.91660
19.10000	1.92189	0.10010	-1.57364	0.88578	-0.00000
19.20000	1.92164	0.01152	-1.57364	0.88578	-0.00000
19.30000	1.92139	-0.07706	-1.57364	0.88578	-0.00000
19.40000	1.92114	-0.16564	-1.57364	0.88578	-0.00000
19.50000	1.92088	-0.25421	-1.57364	0.88578	-0.00000
19.60000	1.92063	-0.34279	-1.57364	0.88578	-0.00000
19.70000	1.92038	-0.43137	-1.57364	0.88578	-0.00000
19.80000	1.92013	-0.51995	-1.57364	0.88578	-0.00000
19.90000	1.91988	-0.60852	-1.57364	0.88578	-0.00000
20.00000	1.91963	-0.69710	-1.57364	0.88578	-0.00000
20.10000	1.91937	-0.78568	-1.57364	0.88578	-0.00000
20.20000	1.91912	-0.87426	-1.57364	0.88578	-0.00000
20.30000	1.91887	-0.96283	-1.57364	0.88578	-0.00000
20.40000	1.91862	-1.05141	-1.57364	0.88578	-0.00000
20.50000	1.91837	-1.13999	-1.57364	0.88578	-0.00000
20.60000	1.91812	-1.22857	-1.57364	0.88578	-0.00000
20.70000	1.91786	-1.31715	-1.57364	0.88578	-0.00000
20.80000	1.91761	-1.40572	-1.57364	0.88578	-0.00000
20.90000	1.91736	-1.49430	-1.57364	0.88578	-0.00000
21.00000	1.91711	-1.58288	-1.57364	0.88578	-0.00000
21.10000	1.91686	-1.67146	-1.57364	0.88578	-0.00000
21.20000	1.91661	-1.76003	-1.57364	0.88578	-0.00000
21.30000	1.91635	-1.84861	-1.57364	0.88578	-0.00000
21.40000	1.91610	-1.93719	-1.57364	0.88578	-0.00000
21.50000	1.91585	-2.02577	-1.57364	0.88578	-0.00000
21.60000	1.91560	-2.11434	-1.57364	0.88578	-0.00000
21.70000	1.91535	-2.20292	-1.57364	0.88578	-0.00000
21.80000	1.91510	-2.29150	-1.57364	0.88578	-0.00000
21.90000	1.91484	-2.38008	-1.57364	0.88578	-0.00000
22.00000	1.91459	-2.46866	-1.57364	0.88578	-0.00000
22.10000	1.91434	-2.55723	-1.57364	0.88578	-0.00000
22.20000	1.91409	-2.64581	-1.57364	0.88578	-0.00000
22.30000	1.91384	-2.73439	-1.57364	0.88578	-0.00000
22.40000	1.91359	-2.82297	-1.57364	0.88578	-0.00000
22.50000	1.91333	-2.91154	-1.57364	0.88578	-0.00000
22.60000	1.91308	-3.00012	-1.57364	0.88578	-0.00000
22.70000	1.91283	-3.08870	-1.57364	0.88578	-0.00000
22.80000	1.91258	-3.17728	-1.57364	0.88578	-0.00000
22.90000	1.91233	-3.26585	-1.57364	0.88578	-0.00000
23.00000	1.91208	-3.35443	-1.57364	0.88578	-0.00000
23.10000	1.91182	-3.44301	-1.57364	0.88578	-0.00000
23.20000	1.91157	-3.53159	-1.57364	0.88578	-0.00000
23.30000	1.91132	-3.62017	-1.57364	0.88578	-0.00000
23.40000	1.91107	-3.70874	-1.57364	0.88578	-0.00000
23.50000	1.91082	-3.79732	-1.57364	0.88578	-0.00000
23.60000	1.91056	-3.88590	-1.57364	0.88578	-0.00000
23.70000	1.91031	-3.97448	-1.57364	0.88578	-0.00000
23.80000	1.91006	-4.06305	-1.57364	0.88578	-0.00000
23.90000	1.90981	-4.15163	-1.57364	0.88578	-0.00000
24.00000	1.90956	-4.24021	-1.57364	0.88578	-0.00000
24.10000	1.90931	-4.32879	-1.57364	0.88578	-0.00000
24.20000	1.90905	-4.41736	-1.57364	0.88578	-0.00000
24.30000	1.90880	-4.50594	-1.57364	0.88578	-0.00000
24.40000	1.90855	-4.59452	-1.57364	0.88578	-0.00000
24.50000	1.90830	-4.68310	-1.57364	0.88578	-0.00000
24.60000	1.90805	-4.77168	-1.57364	0.88578	-0.00000
24.70000	1.90780	-4.86025	-1.57364	0.88578	-0.00000
24.80000	1.90754	-4.94883	-1.57364	0.88578	-0.00000
24.90000	1.90729	-5.03741	-1.57364	0.88578	-0.00000
25.00000	1.90704	-5.12599	-1.57364	0.88578	-0.00000
25.10000	1.90679	-5.21456	-1.57364	0.88578	-0.00000
25.20000	1.90654	-5.30314	-1.57364	0.88578	-0.00000
25.30000	1.90629	-5.39172	-1.57364	0.88578	-0.00000
25.40000	1.90603	-5.48030	-1.57364	0.88578	-0.00000
25.50000	1.90578	-5.56887	-1.57364	0.88578	-0.00000
25.60000	1.90553	-5.65745	-1.57364	0.88578	-0.00000
25.70000	1.90528	-5.74603	-1.57364	0.88578	-0.00000
25.80000	1.90503	-5.83461	-1.57364	0.88578	-0.00000
25.90000	1.90478	-5.92319	-1.57364	0.88578	-0.00000
26.00000	1.90452	-6.01176	-1.57364	0.88578	-0.00000
26.10000	1.90427	-6.10034	-1.57364	0.88578	-0.00000
26.20000	1.90402	-6.18892	-1.57364	0.88578	-0.00000
26.30000	1.90377	-6.27750	-1.57364	0.88578	-0.00000
26.40000	1.90352	-6.36607	-1.57364	0.88578	-0.00000
26.50000	1.90327	-6.45465	-1.57364	0.88578	-0.00000
26.60000	1.90301	-6.54323	-1.57364	0.88578	-0.00000
26.70000	1.90276	-6.63181	-1.57364	0.88578	-0.00000
26.80000	1.90251	-6.72038	-1.57364	0.88578	-0.00000
26.90000	1.90226	-6.80896	-1.57364	0.88578	-0.00000
27.00000	1.90201	-6.89754	-1.57364	0.88578	-0.00000
27.10000	1.90176	-6.98612	-1.57364	0.88578	-0.00000
27.20000	1.90150	-7.07470	-1.57364	0.88578	-0.00000
27.30000	1.90125	-7.16327	-1.57364	0.88578	-0.00000
27.40000	1.90100	-7.25185	-1.57364	0.88578	-0.00000
27.50000	1.90075	-7.34043	-1.57364	0.88578	-0.00000
27.60000	1.90050	-7.42901	-1.57364	0.88578	-0.00000
27.70000	1.90025	-7.51758	-1.57364	0.88578	-0.00000
27.80000	1.89999	-7.60616	-1.57364	0.88578	-0.00000
27.90000	1.89974	-7.69474	-1.57364	0.88578	-0.00000
28.00000	1.89949	-7.78332	-1.57364	0.88578	-0.00000
28.10000	1.89924	-7.87189	-1.57364	0.88578	-0.00000
28.20000	1.89899	-7.96047	-1.57364	0.88578	-0.00000
28.30000	1.89874	-8.04905	-1.57364	0.88578	-0.00000
28.40000	1.89848	-8.13763	-1.57364	0.88578	-0.00000
28.50000	1.89823	-8.22621	-1.57364	0.88578	-0.00000
28.60000	1.89798	-8.31478	-1.57364	0.88578	-0.00000
28.70000	1.89773	-8.40336	-1.57364	0.88578	-0.00000
28.80000	1.89748	-8.49194	-1.57364	0.88578	-0.00000
28.90000	1.89655	-8.58050	-1.61044	0.88599	-0.91347
29.00000	1.88901	-8.66899	-1.70707	0.89172	-1.00205
29.10000	1.87271	-8.75685	-1.80930	0.89333	-1.02715
29.20000	1.84771	-8.84263	-1.91155	0.89479	-1.01601
29.30000	1.81456	-8.92591	-2.01175	0.89802	-0.98863
29.40000	1.77400	-9.00608	-2.10913	0.89748	-0.96970
29.50000	1.72632	-9.08184	-2.20610	0.89318	-0.96970
29.60000	1.67192	-9.15236	-2.30307	0.88860	-0.96970
29.70000	1.60979	-9.21560	-2.40638	0.88559	-1.04300
29.80000	1.54199	-9.27222	-2.50827	0.88066	-0.99022
29.90000	1.47010	-9.32243	-2.60550	0.87480	-0.96970
30.00000	1.39391	-9.36501	-2.70273	0.87451	-0.99513
30.10000	1.31240	-9.39866	-2.80660	0.88148	-1.03748
30.20000	1.22830	-9.42374	-2.90894	0.87317	-1.00459
30.30000	1.14255	-9.44013	-3.00972	0.87478	-1.01483
30.40000	1.05502	-9.44740	-3.11280	0.88270	-1.04704
30.50000	0.96650	-9.44536	3.06485	0.88866	-1.04625
30.60000	0.87786	-9.43576	3.02009	0.88570	0.00000
30.70000	0.78994	-9.42503	3.02009	0.88574	0.00000
30.80000	0.70118	-9.41566	3.07959	0.89802	1.01144
30.90000	0.61211	-9.41466	-3.09987	0.88578	1.05784
31.00000	0.52366	-9.41959	-3.08161	0.88576	0.00000
31.10000	0.43523	-9.42334	-3.13974	0.88432	-0.93892
31.20000	0.34676	-9.41978	3.07119	0.88582	-0.00033
31.30000	0.25840	-9.41355	3.07119	0.88572	0.00000
31.40000	0.17005	-9.40732	3.07119	0.88570	0.00000
31.50000	0.08170	-9.40109	3.07119	0.88567	0.00000
31.60000	-0.00664	-9.39486	3.07119	0.88564	0.00000
31.70000	-0.09499	-9.38863	3.07119	0.88559	0.00000
31.80000	-0.18332	-9.38240	3.07119	0.88557	-0.00000
31.90000	-0.27168	-9.37617	3.07119	0.88578	-0.00000
32.00000	-0.36004	-9.36994	3.07119	0.88578	-0.00000
32.10000	-0.44840	-9.36371	3.07119	0.88578	-0.00000
32.20000	-0.53676	-9.35748	3.07119	0.88578	-0.00000
32.30000	-0.62511	-9.35125	3.07119	0.88578	-0.00000
32.40000	-0.71347	-9.34502	3.07119	0.88578	-0.00000
32.50000	-0.80183	-9.33879	3.07119	0.88578	-0.00000
32.60000	-0.89019	-9.33256	3.07119	0.88578	-0.00000
32.70000	-0.97855	-9.32633	3.07119	0.88578	-0.00000
32.80000	-1.06691	-9.32009	3.07119	0.88578	-0.00000
32.90000	-1.15527	-9.31386	3.07119	0.88578	-0.00000
33.00000	-1.24363	-9.30763	3.07119	0.88578	-0.00000
33.10000	-1.33198	-9.30140	3.07119	0.88578	-0.00000
33.20000	-1.42034	-9.29517	3.07119	0.88578	-0.00000
33.30000	-1.50870	-9.28894	3.07119	0.88578	-0.00000
33.40000	-1.59706	-9.28271	3.07119	0.88578	-0.00000
33.50000	-1.68542	-9.27648	3.07119	0.88578	-0.00000
33.60000	-1.77378	-9.27025	3.07119	0.88578	-0.00000
33.70000	-1.86214	-9.26402	3.07119	0.88578	-0.00000
33.80000	-1.95049	-9.25778	3.07119	0.88578	-0.00000
33.90000	-2.03885	-9.25155	3.07119	0.88578	-0.00000
34.00000	-2.12721	-9.24532	3.07119	0.88578	-0.00000
34.10000	-2.21557	-9.23909	3.07119	0.88578	-0.00000
34.20000	-2.30393	-9.23286	3.07119	0.88578	-0.00000
34.30000	-2.39229	-9.22663	3.07119	0.88578	-0.00000
34.40000	-2.48065	-9.22040	3.07119	0.88578	-0.00000
34.50000	-2.56900	-9.21417	3.07119	0.88578	-0.00000
34.60000	-2.65736	-9.20794	3.07119	0.88578	-0.00000
34.70000	-2.74572	-9.20171	3.07119	0.88578	-0.00000
34.80000	-2.83408	-9.19547	3.07119	0.88578	-0.00000
34.90000	-2.92244	-9.18924	3.07119	0.88578	-0.00000
35.00000	-3.01080	-9.18301	3.07119	0.88578	-0.00000
35.10000	-3.09916	-9.17678	3.07119	0.88578	-0.00000
35.20000	-3.18749	-9.17000	3.03619	0.88699	-0.91636
35.30000	-3.27569	-9.15676	2.93887	0.89798	-1.00531
35.40000	-3.36275	-9.13494	2.83811	0.89783	-1.00487
35.50000	-3.44745	-9.10491	2.73863	0.89992	-0.98433
35.60000	-3.52922	-9.06729	2.64137	0.89906	-0.96970
35.70000	-3.60684	-9.02238	2.54440	0.89491	-0.96970
35.80000	-3.67950	-8.97056	2.44743	0.89042	-0.96970
35.90000	-3.74583	-8.91153	2.34717	0.88598	-1.05188
36.00000	-3.80496	-8.84572	2.24380	0.88335	-1.01259
36.10000	-3.85794	-8.77556	2.14576	0.87648	-0.96970
36.20000	-3.90371	-8.70109	2.04879	0.87245	-0.96970
36.30000	-3.94088	-8.62146	1.94691	0.88170	-1.03700
36.40000	-3.96945	-8.53839	1.84437	0.87411	-1.00612
36.50000	-3.98951	-8.45357	1.74435	0.87203	-1.00242
36.60000	-4.00069	-8.36712	1.64402	0.87451	-1.01685
36.70000	-4.00270	-8.27889	1.54010	0.88826	-1.04650
36.80000	-3.99539	-8.19064	1.43458	0.88530	-1.05784
36.90000	-3.97933	-8.10359	1.35395	0.88611	-0.00702
37.00000	-3.96028	-8.01713	1.35393	0.88578	-0.00000
37.10000	-3.94123	-7.93063	1.35393	0.88578	-0.00000
37.20000	-3.92217	-7.84412	1.35393	0.88578	-0.00000
37.30000	-3.90311	-7.75762	1.35393	0.88578	-0.00000
37.40000	-3.88405	-7.67112	1.35393	0.88578	-0.00000
37.50000	-3.86499	-7.58461	1.35393	0.88578	-0.00000
37.60000	-3.84593	-7.49811	1.35393	0.88578	-0.00000
37.70000	-3.82687	-7.41161	1.35393	0.88578	-0.00000
37.80000	-3.80781	-7.32510	1.35393	0.88578	-0.00000
37.90000	-3.78875	-7.23860	1.35393	0.88578	-0.00000
38.00000	-3.76969	-7.15210	1.35393	0.88578	-0.00000
38.10000	-3.75064	-7.06559	1.35393	0.88578	-0.00000
38.20000	-3.73158	-6.97909	1.35393	0.88578	-0.00000
38.30000	-3.71252	-6.89259	1.35393	0.88578	-0.00000
38.40000	-3.69346	-6.80608	1.35393	0.88578	-0.00000
38.50000	-3.67440	-6.71958	1.35393	0.88578	-0.00000
38.60000	-3.65534	-6.63308	1.35393	0.88578	-0.00000
38.70000	-3.63628	-6.54657	1.35393	0.88578	-0.00000
38.80000	-3.61722	-6.46007	1.35393	0.88578	-0.00000
38.90000	-3.59816	-6.37357	1.35393	0.88578	-0.00000
39.00000	-3.57910	-6.28706	1.35393	0.88578	-0.00000
39.10000	-3.56004	-6.20056	1.35393	0.88578	-0.00000
39.20000	-3.54099	-6.11406	1.35393	0.88578	-0.00000
39.30000	-3.52193	-6.02755	1.35393	0.88578	-0.00000
39.40000	-3.50287	-5.94105	1.35393	0.88578	-0.00000
39.50000	-3.48381	-5.85455	1.35393	0.88578	-0.00000
39.60000	-3.46475	-5.76804	1.35393	0.88578	-0.00000
39.70000	-3.44569	-5.68154	1.35393	0.88578	-0.00000
39.80000	-3.42663	-5.59504	1.35393	0.88578	-0.00000
39.90000	-3.40757	-5.50853	1.35393	0.88578	-0.00000
40.00000	-3.38851	-5.42203	1.35393	0.88578	-0.00000
40.10000	-3.36945	-5.33553	1.35393	0.88578	-0.00000
40.20000	-3.35040	-5.24902	1.35393	0.88578	-0.00000
40.30000	-3.33134	-5.16252	1.35393	0.88578	-0.00000
40.40000	-3.31228	-5.07602	1.35393	0.88578	-0.00000
40.50000	-3.29322	-4.98951	1.35393	0.88578	-0.00000
40.60000	-3.27416	-4.90301	1.35393	0.88578	-0.00000
40.70000	-3.25510	-4.81651	1.35393	0.88578	-0.00000
40.80000	-3.23604	-4.73000	1.35393	0.88578	-0.00000
40.90000	-3.21698	-4.64350	1.35393	0.88578	-0.00000
41.00000	-3.19792	-4.55700	1.35393	0.88578	-0.00000
41.10000	-3.17886	-4.47049	1.35393	0.88578	-0.00000
41.20000	-3.15980	-4.38399	1.35393	0.88578	-0.00000
41.30000	-3.14075	-4.29749	1.35393	0.88578	-0.00000
41.40000	-3.12169	-4.21098	1.35393	0.88578	-0.00000
41.50000	-3.10263	-4.12448	1.35393	0.88578	-0.00000
41.60000	-3.08357	-4.03798	1.35393	0.88578	-0.00000
41.70000	-3.06451	-3.95147	1.35393	0.88578	-0.00000
41.80000	-3.04545	-3.86497	1.35393	0.88578	-0.00000
41.90000	-3.02639	-3.77847	1.35393	0.88578	-0.00000
42.00000	-3.00733	-3.69196	1.35393	0.88578	-0.00000
42.10000	-2.98827	-3.60546	1.35393	0.88578	-0.00000
42.20000	-2.96921	-3.51896	1.35393	0.88578	-0.00000
42.30000	-2.95015	-3.43245	1.35393	0.88578	-0.00000
42.40000	-2.93110	-3.34595	1.35393	0.88578	-0.00000
42.50000	-2.91204	-3.25945	1.35393	0.88578	-0.00000
42.60000	-2.89298	-3.17294	1.35393	0.88578	-0.00000
42.70000	-2.87392	-3.08644	1.35393	0.88578	-0.00000
42.80000	-2.85486	-2.99994	1.35393	0.88578	-0.00000
42.90000	-2.83580	-2.91343	1.35393	0.88578	-0.00000
43.00000	-2.81674	-2.82693	1.35393	0.88578	-0.00000
43.10000	-2.79768	-2.74043	1.35393	0.88578	-0.00000
43.20000	-2.77862	-2.65392	1.35393	0.88578	-0.00000
43.30000	-2.75956	-2.56742	1.35393	0.88578	-0.00000
43.40000	-2.74051	-2.48092	1.35393	0.88578	-0.00000
43.50000	-2.72145	-2.39441	1.35393	0.88578	-0.00000
43.60000	-2.70239	-2.30791	1.35393	0.88578	-0.00000
43.70000	-2.68333	-2.22141	1.35393	0.88578	-0.00000
43.80000	-2.66427	-2.13491	1.35393	0.88578	-0.00000
43.90000	-2.64521	-2.04840	1.35393	0.88578	-0.00000
44.00000	-2.62611	-1.96191	1.34025	0.88596	-0.78869
44.10000	-2.60232	-1.87570	1.24448	0.90187	-0.98476
44.20000	-2.57072	-1.79119	1.14699	0.90200	-0.96970
44.30000	-2.53155	-1.71018	1.05002	0.89822	-0.96970
44.40000	-2.48514	-1.63355	0.95305	0.89398	-0.96970
44.50000	-2.43192	-1.56203	0.85608	0.88944	-0.96970
44.60000	-2.37121	-1.49736	0.75410	0.88581	-1.04780
44.70000	-2.30424	-1.43963	0.65124	0.88229	-1.00489
44.80000	-2.23301	-1.38786	0.59046	0.88576	0.00000
44.90000	-2.15943	-1.33855	0.59046	0.88573	0.00000
45.00000	-2.08586	-1.28924	0.59046	0.88569	0.00000
45.10000	-2.01228	-1.23993	0.59046	0.88564	0.00000
45.20000	-1.93872	-1.19062	0.59046	0.88558	-0.00000
45.30000	-1.86515	-1.14132	0.59046	0.88578	0.00000
45.40000	-1.79157	-1.09200	0.59046	0.88578	0.00000
45.50000	-1.71799	-1.04269	0.59046	0.88578	0.00000
45.60000	-1.64441	-0.99337	0.59046	0.88578	0.00000
45.70000	-1.57079	-0.94413	0.57329	0.88491	-0.89009
45.80000	-1.49425	-0.89972	0.47031	0.88323	-1.03985
45.90000	-1.41459	-0.86308	0.36946	0.87223	-0.98706
46.00000	-1.33264	-0.83440	0.27191	0.86609	-0.96970
46.10000	-1.24849	-0.81417	0.17487	0.86477	-0.97622
46.20000	-1.18319	-0.80670	0.08450	0.27781	-0.78087
46.30000	-1.17795	-0.80634	0.06751	0.00000	0.00000
46.40000	-1.17795	-0.80634	0.06751	0.00000	0.00000
46.50000	-1.17795	-0.80634	0.06751	0.00000	0.00000
46.60000	-1.17795	-0.80634	0.06751	0.00000	0.00000
46.70000	-1.17795	-0.80634	0.06751	0.00000	0.00000
